#linked controls - field - Control Voltage Kepco - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	linked controls - field - Control Voltage Kepco - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
8.1	582	8.1	228	
8.2	463	8.2	256	
8.3	484	8.3	266	
8.4	475	8.4	268	
8.5	488	8.5	214	
8.6	520	8.6	277	
8.7	506	8.7	249	
8.8	483	8.8	282	
8.9	475	8.9	284	
9	1390	9	288	
9.1	1389	9.1	269	
9.2	1360	9.2	266	
9.3	1361	9.3	292	
9.4	1376	9.4	250	
9.5	1408	9.5	296	
9.6	1501	9.6	286	
9.7	1535	9.7	255	
9.8	1520	9.8	270	
9.9	1452	9.9	281	
10	1440	10	308	
10.1	1495	10.1	320	
10.2	1666	10.2	275	
10.3	1481	10.3	326	
10.4	1468	10.4	272	
10.5	1547	10.5	272	
10.6	1526	10.6	272	
10.7	1466	10.7	285	
10.8	1577	10.8	310	
10.9	1418	10.9	291	
11	1401	11	311	
11.1	1534	11.1	288	
11.2	1414	11.2	286	
11.3	1486	11.3	303	
11.4	1539	11.4	316	
11.5	1554	11.5	333	
11.6	1496	11.6	324	
11.7	1456	11.7	298	
11.8	1460	11.8	399	
11.9	1504	11.9	346	
12	1526	12	365	
12.1	1649	12.1	399	
12.2	1534	12.2	442	
12.3	1564	12.3	423	
12.4	1587	12.4	468	
12.5	1547	12.5	482	
12.6	1527	12.6	509	
12.7	1509	12.7	575	
12.8	1411	12.8	536	
12.9	1553	12.9	624	
13	1602	13	589	
13.1	1637	13.1	616	
13.2	1580	13.2	638	
13.3	1583	13.3	591	
13.4	1610	13.4	586	
13.5	1485	13.5	600	
13.6	1583	13.6	600	
13.7	1382	13.7	577	
13.8	1378	13.8	578	
13.9	1401	13.9	595	
14	1441	14	584	
14.1	1482	14.1	551	
14.2	1533	14.2	653	
14.3	1521	14.3	644	
14.4	1461	14.4	698	
14.5	1539	14.5	634	
14.6	1481	14.6	698	
14.7	1403	14.7	674	
14.8	1588	14.8	686	
14.9	1524	14.9	721	
15	1464	15	771	
